Date,station,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation,Next_Tmax,Next_Tmin,year,month,day,LDAPS_CC_ALL,LDAPS_PPT_ALL,Error_max,Error_min,Avg_error_max,Avg_error_min,model_correction_max,model_correction_min
2014-08-06,21.0,26.2,22.8,46.69889069,94.14002228,29.87798692,22.66451167,5.204659561,30.02476931,0.810320218,0.61489627,0.369535855,0.220032733,0.051919152,0.165821938,0.0,0.0,37.5507,127.04,26.298,0.5721,5266.51416,26.6,22.6,2014.0,8.0,6.0,0.503696269,0.0544352725,-0.1232325909774436,-0.0028544986725662887,0.019580628759043053,-0.02774359805368209,95.9833431076327,45.403295437143804
2014-08-06,22.0,27.0,23.4,48.9562645,93.7049408,29.23431345,22.87874325,4.709512522,67.70581897,0.804195469,0.606693892,0.221218841,0.267953083,0.074727595,0.279915946,0.0,0.001116744,37.5102,127.086,21.9668,0.1332,5255.947266,27.7,22.9,2014.0,8.0,6.0,0.47501532125,0.08894007125,-0.05539037725631766,0.000928242358078566,0.019580628759043053,-0.02774359805368209,95.5397424586929,47.59804157550226
2014-08-06,23.0,26.5,22.2,54.0490036,94.33106232,28.290015,22.73465969,5.053693165,71.86556347,0.808389638,0.545866228,0.292901581,0.162419314,0.008932374,0.264767418,0.0,0.0,37.5372,126.891,15.5876,0.1554,5255.983398,27.0,22.6,2014.0,8.0,6.0,0.45239419025,0.068424948,-0.047778333333333346,-0.005958393362831833,0.019580628759043053,-0.02774359805368209,96.17812383173407,52.549489768919585
2014-08-06,24.0,26.3,22.4,49.38603592,93.57318115,28.91546038,22.75370902,5.156677365,47.74196013,0.811930714,0.548028092,0.320822976,0.167242742,0.007267129,0.277877976,0.0,0.0,37.5237,126.909,17.2956,0.2223,5252.905273,27.0,22.6,2014.0,8.0,6.0,0.462006131,0.07128627625,-0.070942977037037,-0.0068012840707963405,0.019580628759043053,-0.02774359805368209,95.40540287190082,48.01588958997081
2014-08-06,25.0,26.7,23.0,45.21126556,93.80577087,29.81826244,22.80262309,5.158822755,32.5166051,0.809604266,0.585208597,0.299571789,0.236651903,0.009613348,0.2588312,0.0,0.0,37.5237,126.97,19.5844,0.2713,5261.985352,27.6,22.8,2014.0,8.0,6.0,0.48275913875000004,0.067111137,-0.08037182753623189,-0.00011504780701755093,0.019580628759043053,-0.02774359805368209,95.64254684486133,43.95694238080508
2014-08-07,1.0,24.4,20.3,41.47164536,93.06108856,29.95162098,20.16131601,8.372485022,134.2731379,0.015547891,0.0,0.18207954,0.000409031,0.002676702,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5388.140137,27.8,19.5,2014.0,8.0,7.0,0.049509115500000006,0.0006691755,-0.07739643812949643,-0.03391364153846155,0.019580628759043053,-0.02774359805368209,94.88328318700579,40.32107270050731
2014-08-07,2.0,27.8,21.5,36.4992981,94.2101593,32.16236025,21.68884459,9.816249947,86.75013955,0.082646015,0.018877371,0.160405159,0.002703373,0.003910222,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5247.996582,30.6,19.7,2014.0,8.0,7.0,0.0661579795,0.0009775555,-0.05105752450980384,-0.10095657817258881,0.019580628759043053,-0.02774359805368209,96.05485345458361,35.486676244272076
2014-08-07,3.0,26.9,22.4,32.647995,89.42372131,33.02660269,22.06478716,9.228903383,16.99857163,0.047762666,0.023475596,0.207167541,0.000365227,0.002854533,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5242.594238,30.5,21.9,2014.0,8.0,7.0,0.06969275750000001,0.00071363325,-0.0828394324590163,-0.007524527853881418,0.019580628759043053,-0.02774359805368209,91.17469399922324,31.74222214946138
2014-08-07,4.0,28.1,22.7,42.97286606,99.37527466,30.53280261,20.91175319,11.29796443,161.6611488,0.030574542,0.000343778,0.109383279,0.005582014,0.00306023,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5233.789063,31.2,21.8,2014.0,8.0,7.0,0.03647090325,0.0007650575,0.02138453173076918,0.04074526651376155,0.019580628759043053,-0.02774359805368209,101.3211050209454,41.78064413681664
2014-08-07,5.0,26.9,22.6,43.53732681,96.19723511,30.86433489,21.03225355,8.452569991,148.2198361,0.033826269,0.010809102,0.285085176,0.001489161,0.001993908,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5233.574219,30.1,21.3,2014.0,8.0,7.0,0.082802427,0.000498477,-0.025393185714285615,0.012570255868544631,0.019580628759043053,-0.02774359805368209,98.08083745833528,42.329444714651565
2014-08-07,6.0,27.6,23.1,33.41719818,86.04940796,32.5414836,22.00736902,8.799889515,60.19019119,0.049432633,0.000846453,0.107736413,0.026911972,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5247.566406,31.1,22.6,2014.0,8.0,7.0,0.04623186775,0.0,-0.04634995498392276,0.026222609734513392,0.019580628759043053,-0.02774359805368209,87.7343094722002,32.490084865613845
2014-08-07,7.0,27.0,22.1,44.1260643,94.90265656,31.06447438,21.53977932,6.750049154,151.239132,0.063233907,0.002741237,0.256353487,0.002226997,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5225.844238,30.5,22.9,2014.0,8.0,7.0,0.081138907,0.0,-0.01850735672131148,0.05939828296943221,0.019580628759043053,-0.02774359805368209,96.76091024634832,42.90184850836987
2014-08-07,8.0,25.9,22.5,33.71952057,90.07941437,32.63959265,22.06295339,8.600867242,60.39259412,0.035164515,0.007299652,0.154609534,0.018280848,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5232.047852,30.6,21.8,2014.0,8.0,7.0,0.053838637249999995,0.0,-0.06665335457516326,-0.012062082110091736,0.019580628759043053,-0.02774359805368209,91.84322594161097,32.784019744743055
2014-08-07,9.0,26.6,21.8,37.96445847,95.86606598,31.75890752,21.61379647,7.466068238,130.5815073,0.035060032,0.004250274,0.147279208,0.029814521,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5255.568848,30.2,21.5,2014.0,8.0,7.0,0.05410100875,0.0,-0.05161945430463582,-0.005292859069767464,0.019580628759043053,-0.02774359805368209,97.7431838285443,36.91118779388261
2014-08-07,10.0,25.9,21.3,37.49380493,92.44063568,30.83038867,20.39231836,8.698938727,87.61687754,0.049257665,0.00562779,0.127203647,0.019473247,0.0,0.0,0.001486577,0.0,37.4562,126.955,208.507,5.1782,5209.735352,30.8,19.7,2014.0,8.0,7.0,0.05039058725,0.00037164425,-0.0009866451298701517,-0.035143063959390944,0.019580628759043053,-0.02774359805368209,94.25068144950002,36.45359187651892
2014-08-07,11.0,27.3,23.1,35.91530991,88.50191498,32.50090698,21.84895985,8.110115598,64.04689034,0.04209352,0.003936047,0.229430678,0.003521084,0.000458718,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5246.957031,30.9,21.9,2014.0,8.0,7.0,0.06974533225,0.0001146795,-0.051809287378640934,0.0023306004566209415,0.019580628759043053,-0.02774359805368209,90.23483812168776,34.91888998788353
2014-08-07,12.0,26.5,21.0,34.6151123,89.51837158,32.0289768,21.4201519,9.327008426,37.59307245,0.041652787,0.004726789,0.278598421,0.013493295,0.000262377,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5295.601074,28.9,20.9,2014.0,8.0,7.0,0.084617823,6.559425e-05,-0.10826909342560567,-0.024887650717703443,0.019580628759043053,-0.02774359805368209,91.27119758102204,33.654764537765736
2014-08-07,13.0,27.5,23.2,33.84906006,91.10491943,32.54744599,21.51706474,8.378272792,39.23230632,0.040597408,0.016625191,0.209755095,0.000930711,0.002871466,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5228.069824,31.1,22.2,2014.0,8.0,7.0,0.06697710124999999,0.0007178665,-0.04654167170418001,0.03076284954954958,0.019580628759043053,-0.02774359805368209,92.88881103548135,32.90996534320041
2014-08-07,14.0,26.4,22.3,30.75321007,84.67102814,33.34956903,22.47956016,8.787528853,20.72330773,0.039892122,0.004727137,0.148024674,0.039609605,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5232.834961,30.8,21.7,2014.0,8.0,7.0,0.058063384499999995,0.0,-0.08277821525974016,-0.035924431336405487,0.019580628759043053,-0.02774359805368209,86.32894010865583,29.900005370957473
2014-08-07,15.0,26.0,21.5,34.10186005,87.4792099,32.8197404,22.29317824,8.278792659,39.80349644,0.045098139,0.000137939,0.251466821,0.019770656,0.0,0.0,0.000226086,0.0,37.5507,126.937,30.0464,0.8552,5250.300781,29.8,21.9,2014.0,8.0,7.0,0.07911838875,5.65215e-05,-0.10133357046979866,-0.01795334429223749,0.019580628759043053,-0.02774359805368209,89.1921078331863,33.15575175188988
2014-08-07,16.0,25.7,21.2,38.77957535,93.12355804,31.45063071,21.00912953,8.341688176,118.3701109,0.052647712,0.005268648,0.109290101,0.051602116,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5213.21875,29.7,20.1,2014.0,8.0,7.0,0.05470214425,0.0,-0.05894379494949493,-0.04523032487562177,0.019580628759043053,-0.02774359805368209,94.94697585870244,37.70369039879712
2014-08-07,17.0,27.5,21.8,40.57831955,96.6528244,31.41184105,20.62923818,7.380534768,160.9898571,0.044832709,0.000154103,0.112018725,0.002631768,0.005401905,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5247.696289,30.4,18.5,2014.0,8.0,7.0,0.03990932625,0.00135047625,-0.03328424506578951,-0.11509395567567576,0.019580628759043053,-0.02774359805368209,98.54534747308936,39.45253096271093
2014-08-07,18.0,28.3,22.8,38.13064194,92.45960999,31.77509128,21.38689977,8.287704478,124.5634944,0.051276392,6.56e-05,0.102724139,0.03759151,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5230.736816,32.3,21.4,2014.0,8.0,7.0,0.04791441025,0.0,0.016251043962848162,0.0006121602803737925,0.019580628759043053,-0.02774359805368209,94.2700272884201,37.072760736487766
2014-08-07,19.0,26.7,21.5,34.72147751,93.65540314,32.2966735,21.41604248,7.734413351,60.5950948,0.055453214,0.006395451,0.247184635,0.007923925,0.000105349,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5276.602539,30.0,21.0,2014.0,8.0,7.0,0.07923930625,2.633725e-05,-0.07655578333333324,-0.019811546666666742,0.019580628759043053,-0.02774359805368209,95.48923482016285,33.7581787941326
2014-08-07,20.0,26.8,22.2,43.59395599,96.4199295,29.77773663,20.72949062,11.7539378,145.7409582,0.009652434,1.19e-05,0.127322857,0.00212581,0.002938366,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5326.949707,30.4,21.2,2014.0,8.0,7.0,0.034778250250000003,0.0007345915,0.020469189802631543,0.02219383867924525,0.019580628759043053,-0.02774359805368209,98.3078923445126,42.38450279744353
2014-08-07,21.0,26.4,22.6,33.79249191,86.74524689,32.97195426,22.14469634,9.613090833,16.6006762,0.041203697,0.015246073,0.297933625,0.006155003,0.000685414,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5239.072266,30.6,22.6,2014.0,8.0,7.0,0.0901345995,0.0001713535,-0.07751484509803906,0.020146179646017785,0.019580628759043053,-0.02774359805368209,88.44377336596462,32.85496659721666
2014-08-07,22.0,27.1,23.2,37.0958786,89.1362381,32.05188784,22.01553742,8.211910516,100.7763246,0.057334743,0.000395868,0.116802293,0.022710373,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5228.34668,31.2,21.9,2014.0,8.0,7.0,0.04931081925,0.0,-0.027304097435897432,-0.00527568127853893,0.019580628759043053,-0.02774359805368209,90.88158168721377,36.06670545467341
2014-08-07,23.0,26.7,22.7,37.22237015,87.91227722,32.17755534,22.53509369,8.205896646,103.7075738,0.040231196,0.003099834,0.222395701,0.016903453,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5228.443848,31.4,23.1,2014.0,8.0,7.0,0.070657546,0.0,-0.02476290891719743,0.02445481861471867,0.019580628759043053,-0.02774359805368209,89.6336548836069,36.18968767395303
2014-08-07,24.0,26.8,22.7,32.61468124,85.84298706,33.02937417,22.59217677,8.613100986,56.63229624,0.041788679,0.00189457,0.185675606,0.02399723,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5225.286621,31.0,23.1,2014.0,8.0,7.0,0.06333902125,0.0,-0.06546368290322571,0.021983689610389746,0.019580628759043053,-0.02774359805368209,87.52384672118919,31.709832633028476
2014-08-07,25.0,26.9,22.8,30.88024521,86.96170044,33.31905791,22.34023389,8.627358288,26.5139064,0.047608774,0.003281127,0.162395767,0.026307177,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5234.533203,30.9,22.5,2014.0,8.0,7.0,0.05989821125,0.0,-0.07828666375404529,0.0071007159999999835,0.019580628759043053,-0.02774359805368209,88.66446521257075,30.023516099094618
2014-08-08,1.0,26.9,19.6,38.75231171,73.93379211,29.28190728,20.34439178,12.95520178,123.6120892,0.002634499,0.08163983,0.179358914,0.407059213,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5360.637207,28.1,19.8,2014.0,8.0,8.0,0.167673114,0.0,-0.04206075729537356,-0.02749453434343424,0.019580628759043053,-0.02774359805368209,75.38146224605417,37.677183150266764
2014-08-08,2.0,30.5,19.9,35.10092926,79.67935181,31.2442344,19.77423726,11.49936046,80.92532333,0.002313816,0.078928218,0.295848846,0.508906394,0.0,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5219.932129,31.5,19.9,2014.0,8.0,8.0,0.22149931850000001,0.0,0.008119542857142862,0.006319735678391909,0.019580628759043053,-0.02774359805368209,81.23952361755279,34.12710318729983
2014-08-08,3.0,29.9,21.9,32.02935028,75.25593567,31.90936194,20.40339004,10.67017569,16.31183952,0.002604167,0.078965991,0.288660116,0.532129629,0.0,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5214.541016,30.8,22.0,2014.0,8.0,8.0,0.22558997575,0.0,-0.036018244805194784,0.07257317999999993,0.019580628759043053,-0.02774359805368209,76.72949420826869,31.14074085991109
2014-08-08,4.0,31.2,22.0,40.15898514,82.39472961,30.01663433,19.64333216,14.26799103,128.0451711,0.001745132,0.077008725,0.191267568,0.432412141,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5205.58252,31.8,22.7,2014.0,8.0,8.0,0.17560839150000002,0.0,0.05608068144654094,0.1346549709251101,0.019580628759043053,-0.02774359805368209,84.00807022219513,39.04483039803205
2014-08-08,5.0,29.6,21.4,41.00330353,80.65642548,30.19361974,20.48605197,10.6506957,161.0101887,0.003346393,0.076173254,0.245440649,0.489501179,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5205.333984,30.7,21.8,2014.0,8.0,8.0,0.20361536875,0.0,0.016494471009771996,0.060272845412844146,0.019580628759043053,-0.02774359805368209,82.23572900435529,39.86572435799055
2014-08-08,6.0,29.9,22.6,34.64958572,71.76125336,31.27664302,21.60978078,11.58643198,65.36241722,0.009015974,0.081508701,0.270503586,0.483643096,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5219.310059,31.1,22.9,2014.0,8.0,8.0,0.21116783925,0.0,-0.005679839871382643,0.05634145065502172,0.019580628759043053,-0.02774359805368209,73.16638382132578,33.68828154105771
2014-08-08,7.0,29.8,23.0,38.86462402,82.97644043,30.62890635,19.99643131,7.597321252,159.7945414,0.020478285,0.085014383,0.248536196,0.510726278,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5197.706055,30.9,23.3,2014.0,8.0,8.0,0.2161887855,0.0,0.008773257281553315,0.14178406394849796,0.019580628759043053,-0.02774359805368209,84.60117130580667,37.78637951268164
2014-08-08,8.0,30.3,22.1,33.5201683,68.95912933,31.84077148,21.8310046,10.89526564,58.38481402,0.024134898,0.117567534,0.329470251,0.530177908,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5203.581055,31.7,22.7,2014.0,8.0,8.0,0.25033764775,0.0,-0.004440740694006357,0.038281735682819354,0.019580628759043053,-0.02774359805368209,70.30939244095755,32.59019822399303
2014-08-08,9.0,29.8,21.5,36.62063599,82.46711731,31.09255249,19.96789731,9.511165659,122.1358097,0.0256082,0.099390726,0.343890546,0.48826219,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5227.494629,31.4,23.2,2014.0,8.0,8.0,0.2392879155,0.0,0.009791321974522274,0.13931477112068957,0.019580628759043053,-0.02774359805368209,84.08187531887556,35.60464778462323
2014-08-08,10.0,30.1,20.1,37.41488647,76.93101501,30.11127234,20.14190432,12.02345777,83.78881701,0.028892235,0.101979054,0.310865992,0.469746007,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5179.303223,31.1,21.9,2014.0,8.0,8.0,0.227870822,0.0,0.03179188617363351,0.08027834155251143,0.019580628759043053,-0.02774359805368209,78.43737265496716,36.37686289855217
2014-08-08,11.0,30.3,22.1,35.54669571,72.71865845,31.29304564,21.5474159,9.944124579,70.25703764,0.005735897,0.078530108,0.248277704,0.502410052,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5219.050781,31.5,22.8,2014.0,8.0,8.0,0.20873844025,0.0,0.006569979682539714,0.05493789912280701,0.019580628759043053,-0.02774359805368209,74.1425355049651,34.56050247208522
2014-08-08,12.0,28.2,20.9,32.86933517,73.70735931,31.03829671,20.31531356,12.66216012,32.20006871,0.006152634,0.084703847,0.283273969,0.484815714,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5267.225586,29.7,21.2,2014.0,8.0,8.0,0.214736541,0.0,-0.045060495286195344,0.04173049245283016,0.019580628759043053,-0.02774359805368209,75.1505957494585,31.957421546751764
2014-08-08,13.0,31.0,22.3,32.96311188,76.23884583,31.55476426,20.28913061,9.175154746,38.18643439,0.00255313,0.076527715,0.254411951,0.550667431,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5199.567383,31.8,23.0,2014.0,8.0,8.0,0.22104005675000002,0.0,0.007711815723270497,0.1178638865217391,0.019580628759043053,-0.02774359805368209,77.73165036721514,32.048596553402724
2014-08-08,14.0,30.3,22.2,31.45851326,68.38139343,32.26829275,21.92884197,11.33002863,18.15749653,0.025105398,0.102609261,0.285824194,0.5251895,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5204.627441,31.7,22.6,2014.0,8.0,8.0,0.23468208824999998,0.0,-0.017927216088328115,0.029697257964601806,0.019580628759043053,-0.02774359805368209,69.72034410877889,30.585740912748133
2014-08-08,15.0,29.5,22.2,32.0080986,69.96636963,31.99166966,21.47599503,10.46150029,37.58267283,0.012837695,0.086090326,0.274860182,0.505275306,0.0,0.0,0.0,0.0,37.5507,126.937,30.0464,0.8552,5222.419434,30.6,22.0,2014.0,8.0,8.0,0.21976587725000002,0.0,-0.0454794006535947,0.023818407727272728,0.019580628759043053,-0.02774359805368209,71.33635513934301,31.12007877797897
2014-08-08,16.0,29.5,20.1,38.3319397,76.91633606,30.66970891,20.84392558,11.16817687,116.8838086,0.016770361,0.091687106,0.302842001,0.466246737,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5184.143555,30.6,20.9,2014.0,8.0,8.0,0.21938655125,0.0,-0.0022780689542483408,0.0026829866028707213,0.019580628759043053,-0.02774359805368209,78.42240628189666,37.26847377234522
2014-08-08,17.0,29.8,18.5,37.89401245,87.53077698,30.65850201,19.21897838,7.885106583,143.2162318,0.000901375,0.074525417,0.253952162,0.52522534,0.0,0.0,0.0,0.0,37.6181,127.099,53.4712,0.697,5219.497559,30.5,18.8,2014.0,8.0,8.0,0.21365107349999998,0.0,-0.005196787213114735,-0.02228608404255312,0.019580628759043053,-0.02774359805368209,89.24468462903596,36.842696199945976
2014-08-08,18.0,31.4,21.4,37.68875885,74.95168304,30.84655458,21.16404988,11.06741015,122.7796429,0.01281905,0.083798627,0.286993514,0.47319648,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5202.184082,33.0,23.2,2014.0,8.0,8.0,0.21420191775,0.0,0.06525592181818184,0.08775647068965513,0.019580628759043053,-0.02774359805368209,76.4192841204717,36.643137073323444
2014-08-08,19.0,29.0,21.7,32.87701416,75.82504272,31.4419563,20.34043465,9.710340579,54.7146585,0.005949887,0.084125391,0.248603627,0.518127926,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5248.685547,31.0,20.4,2014.0,8.0,8.0,0.21420170775,0.0,-0.014256654838709712,0.0029198700980392032,0.019580628759043053,-0.02774359805368209,77.3097447321389,31.96488749393975
2014-08-08,20.0,30.1,21.4,40.89185715,77.94267273,29.13866033,20.15727488,16.58194693,124.2284595,0.002590041,0.081429282,0.167027435,0.392183412,0.0,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5299.466797,31.0,21.8,2014.0,8.0,8.0,0.1608075425,0.0,0.06004321516129031,0.07535436330275236,0.019580628759043053,-0.02774359805368209,79.46883926921372,39.757369901561816
2014-08-08,21.0,30.2,22.7,32.47659302,73.72390747,31.93118909,20.82230671,11.63347707,16.72213441,0.005256468,0.080632439,0.285567391,0.494020008,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5211.047852,30.9,23.1,2014.0,8.0,8.0,0.2163690765,0.0,-0.03337181521035604,0.0986014411255412,0.019580628759043053,-0.02774359805368209,75.1674679328361,31.575575477100106
2014-08-08,22.0,30.8,22.0,38.41941071,75.41004944,30.84303319,21.52031021,10.62097557,114.2607365,0.008279728,0.081225508,0.303103629,0.460137796,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5200.162598,32.0,23.1,2014.0,8.0,8.0,0.21318666525,0.0,0.036155212812500004,0.06838483939393938,0.019580628759043053,-0.02774359805368209,76.88662562278571,37.35351802180243
2014-08-08,23.0,30.8,23.1,35.52030945,76.56523132,31.31930806,20.94008366,9.537612945,110.5751424,0.021682884,0.089907278,0.289367779,0.528706106,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5200.321777,32.5,23.7,2014.0,8.0,8.0,0.23241601174999998,0.0,0.036328982769230744,0.11645216624472575,0.019580628759043053,-0.02774359805368209,78.06442669032717,34.534848261876796
2014-08-08,24.0,30.4,23.2,32.83947754,71.00644684,31.98709886,21.61524496,10.45832461,57.71655663,0.020428104,0.09376207,0.293831771,0.524900328,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5197.084473,32.1,23.6,2014.0,8.0,8.0,0.23323056825,0.0,0.0035171694704050384,0.0840997898305086,0.019580628759043053,-0.02774359805368209,72.39679771507275,31.928392274837318
2014-08-08,25.0,30.1,22.7,31.86401939,70.7147522,32.0774819,21.57516883,11.4287734,23.80985681,0.011633254,0.089325281,0.264898781,0.503444001,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5206.499023,31.3,23.2,2014.0,8.0,8.0,0.21732532925,0.0,-0.024839677316293978,0.07003582629310345,0.019580628759043053,-0.02774359805368209,72.09939151061593,30.979996843669106
2014-08-09,1.0,27.6,19.9,60.0451355,91.68531036,26.89451769,20.53172502,8.714828849,68.02548234,0.294184671,0.393912202,0.484505424,0.376739198,0.0,0.0,0.015003017,0.333866349,37.6046,126.991,212.335,2.785,5332.533691,25.1,17.1,2014.0,8.0,9.0,0.38733537375000004,0.0872173415,-0.07149472868525893,-0.20068567368421042,0.019580628759043053,-0.02774359805368209,93.4805663848168,58.379267395609126
2014-08-09,2.0,31.1,20.4,56.99588013,85.20450592,28.29248585,21.5770265,10.09490484,53.93907928,0.297542372,0.350146084,0.534445188,0.410252932,0.0,0.0,0.012962238,0.416029507,37.6046,127.032,44.7624,0.5141,5191.268555,26.3,18.0,2014.0,8.0,9.0,0.398096644,0.10724793625000001,-0.07575991825095048,-0.19872369444444438,0.019580628759043053,-0.02774359805368209,86.8728637190172,55.41460934095744
2014-08-09,3.0,30.6,22.3,52.09060669,83.12632751,28.79553966,22.39113364,9.392745078,24.82109757,0.294775854,0.340006076,0.552408794,0.400200731,0.0,0.0,0.008111715,0.308098562,37.5776,127.058,33.3068,0.2661,5185.890137,26.9,19.1,2014.0,8.0,9.0,0.39684786375,0.07905256925000001,-0.0704661583643123,-0.1723106617801046,0.019580628759043053,-0.02774359805368209,84.75399326907593,50.645425835620195
2014-08-09,4.0,31.2,22.8,62.40410995,96.08631897,27.66407661,21.10699987,12.0473901,78.73839211,0.283897662,0.417117561,0.479448105,0.365699392,0.0,0.0,0.037697305,0.582593344,37.645,127.022,45.716,2.5348,5176.915039,26.5,19.8,2014.0,8.0,9.0,0.38654068,0.15507266225,-0.04392741924528297,-0.06601009444444436,0.019580628759043053,-0.02774359805368209,97.96774951057455,60.67279540664941
2014-08-09,5.0,30.4,21.9,60.31290054,90.51459503,27.7252087,21.63059323,7.568069388,78.432115,0.32481519,0.373281267,0.548206136,0.426879864,0.0,0.009270281,0.02551956,0.262092437,37.5507,127.135,35.038,0.5055,5176.493164,27.3,19.7,2014.0,8.0,9.0,0.41829561425,0.0742205695,-0.015575410256410216,-0.09799965634517764,0.019580628759043053,-0.02774359805368209,92.28692771255754,58.63960366996653
2014-08-09,6.0,30.5,22.9,54.68335724,84.5561676,28.37233237,22.5413734,7.869095087,51.00270796,0.347115031,0.317298648,0.562017069,0.47456087,0.0,0.001412723,0.060363998,0.259840605,37.5102,127.042,54.6384,0.1457,5190.454102,28.1,20.4,2014.0,8.0,9.0,0.42524790450000005,0.0804043315,-0.009691543416370012,-0.10496928431372562,0.019580628759043053,-0.02774359805368209,86.21183052706301,53.16624415650753
2014-08-09,7.0,30.6,23.3,61.11381531,92.81007385,27.7631634,21.57634601,8.778519928,98.46801821,0.318505459,0.37674276,0.576627115,0.386578763,0.002363571,0.0,0.038018179,0.396778212,37.5776,126.838,12.37,0.0985,5168.971191,26.6,19.6,2014.0,8.0,9.0,0.41461352425,0.1092899905,-0.04372794736842099,-0.10083398010204082,0.019580628759043053,-0.02774359805368209,94.62735345115621,59.418298182512395
2014-08-09,8.0,31.0,22.9,53.38510895,87.58046722,28.56498586,22.28559626,8.875310342,45.47723484,0.394704629,0.361833885,0.612455138,0.381811608,0.000476425,0.0,0.028195741,0.336043922,37.4697,126.91,52.518,1.5629,5174.513672,27.3,20.3,2014.0,8.0,9.0,0.437701315,0.091179022,-0.04633647838827837,-0.09781262364532008,0.019580628759043053,-0.02774359805368209,89.29534783517836,51.90401394523918
2014-08-09,9.0,31.3,23.3,58.6829834,92.10092163,27.7273422,21.30844131,9.024213612,62.56394625,0.395701491,0.466170922,0.632094762,0.308199882,0.002175973,0.0,0.003033924,0.394586088,37.4967,126.826,50.9312,0.4125,5198.822266,26.9,19.2,2014.0,8.0,9.0,0.45054176425,0.09994899625,-0.030756215613382914,-0.1098146515625,0.019580628759043053,-0.02774359805368209,93.90431558480275,57.0549062959595
2014-08-09,10.0,30.3,22.0,57.62369156,92.70140839,27.00749819,21.05255564,9.790002545,58.75769385,0.347799865,0.427739622,0.660122148,0.494538274,0.0,0.0,0.121254362,0.31580855,37.4562,126.955,208.507,5.1782,5148.257813,26.9,18.1,2014.0,8.0,9.0,0.48254997725,0.109265728,-0.003996215241635731,-0.1631246209944751,0.019580628759043053,-0.02774359805368209,94.51656025312502,56.025003022990006
